Unnamed: 0;date;ticker;sector;title;content;sentiment
44;12/03/24 11:16;AC;Hôtellerie Restauration Tourisme;Accor en forme après le rachat de 275 millions d'euros de ses actions à Jinjiang International;Accor (+0,74% à 40,73 euros) est en hausse après avoir conclu un contrat visant à racheter des titres représentant 2,77% de son capital auprès de Jinjiang International. Ce bloc de 7 millions d’actions du groupe hôtelier sera racheté au prix de 39,22 euros par action, soit une décote de 3% par rapport au cours de clôture du 11 mars de 40,43 euros. La transaction, qui s'élèvera à 275 millions d'euros, s'inscrit dans le cadre du programme de rachat d'actions de 400 millions d'euros d’Accor pour 2024.Cette annonce intervient alors qu'Accor s'apprête à réintégrer l'indice CAC 40 le 18 mars prochain, en remplacement du groupe industriel Alstom.Le rachat d'actions devrait être finalisé dans les prochains jours. Le groupe hôtelier précise que le solde du programme de rachat d'actions sera exécuté prochainement.Suite à la transaction et à l'annulation des actions rachetées, la participation de Jinjiang International dans Accor sera réduite de 7,96% à 5,33% du capital. L'entreprise chinoise a accepté d'être lié par une clause de cession ordonnée de 7 mois applicable en cas de vente sur le marché. Invest Securities rappelle que Jinjiang International était entré chez Accor en 2016 et avait entamé sa sortie en 2023.Sur le plan financier, l'opération aura un effet relutif sur le bénéfice par action d'Accor d'environ 1,5% sur une base annualisée.;positive
45;12/03/24 08:35;AC;Hôtellerie Restauration Tourisme;Accor: rachat d'un bloc d'actions à Jinjiang International;Accor annonce avoir conclu un contrat d'achat d'actions visant à racheter, dans les prochains jours, un bloc de sept millions de ses propres actions -représentant 2,77% de son capital- auprès de Jinjiang International, à un prix de 39,22 euros par titre.Ce rachat d'actions, qui s'élèvera ainsi à 275 millions d'euros, s'inscrit dans le cadre du programme de rachat d'actions de 400 millions d'euros de la chaine hôtelière pour 2024. Le solde du programme sera exécuté prochainement.Suite à la transaction et à l'annulation des actions rachetées, la participation de Jinjiang International dans Accor sera réduite de 7,96% à 5,33% du capital. L'opération aura un effet relutif sur le BPA d'environ 1,5% sur une base annualisée.;positive
46;12/03/24 08:23;AC;Hôtellerie Restauration Tourisme;Accor rachète pour 275 millions d'euros de ses actions à Jinjiang International;Accor a conclu un contrat d'achat d'actions visant à racheter un bloc de 7 millions de ses propres actions - représentant 2,77% de son capital - auprès de Jinjiang International. Le prix par action du groupe hôtelier de cette opération est de 39,22 euros, soit une décote de 3% par rapport au cours de clôture du 11 mars 2024 de 40,43 euros. Ce rachat d'actions, qui s'élèvera à 275 millions d'euros, s'inscrit dans le cadre du programme de rachat d'actions de 400 millions d'euros de Accor pour 2024.Le solde du programme de rachat d'actions sera exécuté prochainement.Suite à la transaction et à l'annulation des actions rachetées, la participation de Jinjiang International dans Accor sera réduite de 7,96% à 5,33% du capital. Jinjiang International a accepté d'être lié par une clause de cession ordonnée de 7 mois applicable en cas de vente sur le marché.L'opération aura un effet relutif sur le bénéfice par action de Accor d'environ 1,5% sur une base annualisée.Le rachat d'actions devrait être finalisé dans les prochains jours.;positive
47;11/03/24 13:00;AC;Hôtellerie Restauration Tourisme;Accor: BlackRock détient plus de 5% du capital;La société BlackRock, agissant pour le compte de clients et de fonds dont elle assure la gestion, a déclaré à l'AMF avoir franchi en hausse, le 7 mars 2024, le seuil de 5% du capital de la société Accor et détenir, pour le compte desdits clients et fonds, 5,32% du capital et 4,27% des droits de vote de cette société. Ce franchissement de seuil résulte d'une augmentation du nombre d'actions Accor détenues à titre de collatéral.;positive
48;08/03/24 09:40;AC;Hôtellerie Restauration Tourisme;Accor: le titre va réintégrer l'indice CAC 40;Euronext a annoncé jeudi soir que l'action Accor ferait bientôt son au sein de l'indice CAC 40, qu'elle avait quitté il y a trois ans en plein milieu de la pandémie de Covid-19.Accor avait été retiré de l'indice de référence de la Bourse de Paris en 2020, une année noire pour le groupe hôtelier qui avait vu sa valorisation fondre de 25% en raison de l'impact des mesures de confinement sur son activité.Depuis, l'entreprise a retrouvé des niveaux de performance historiques, qui lui ont permis de dégager l'an dernier des résultats record avec, pour la première fois de son histoire, un excédent brut d'exploitation (EBE) supérieur au milliard d'euros.Sébastien Bazin, son PDG, souligne qu'après cet exercice record, le groupe a connu un 'solide' début d'année 2024, porté par une hausse du taux d'occupation et une forte demande.L'action du numéro un mondial du secteur, hors Etats-Unis et Chine, a rebondi de 85% depuis ses plus bas atteints à l'automne 2022 pour afficher désormais une capitalisation boursière proche de 10 milliards d'euros.Le groupe hôtelier va prendre la place de l'équipementier ferroviaire Alstom, qui va être retiré de l'indice phare de la Bourse de Paris après avoir vu son action chuter de 49% ces six derniers mois, donnant une valorisation de quelque 4,6 milliards d'euros.Les modifications résultant de cette révision trimestrielle de la famille CAC prendront effet le vendredi 15 mars.Le marché saluait sans effusion le retour d'Accor dans le CAC vendredi matin, puisque le titre grapillait 0,2% en début de séance. Celui d'Alstom perdait quant à lui autour de 1%.;positive
50;05/03/24 09:19;AC;Hôtellerie Restauration Tourisme;Accor lève 600 millions d’euros par émission obligataire;Accor annonce avoir procédé avec succès au placement d’une émission obligataire à 7 ans d’un montant de 600 millions d’euros, assortie d’un coupon de 3,875%. L’opération engagée à la suite des résultats 2023 record, a été sursouscrite plus de 4 fois. Cette opération permet au groupe de profiter des bonnes conditions de marché actuelles et d’étendre significativement la maturité moyenne de sa dette. Le produit de l'émission sera utilisé pour les besoins généraux du groupe.;positive
51;04/03/24 18:48;AC;Hôtellerie Restauration Tourisme;Accor: place avec succès une émission obligataire;Accor a procédé aujourd'hui avec succès au placement d'une émission obligataire à 7 ans d'un montant de 600 millions d'euros assortie d'un coupon de 3,875%.L'opération a été sursouscrite plus de 4 fois, reflétant la solidité de la qualité de crédit de Accor et la confiance des investisseurs.Cette opération permet au Groupe de profiter des bonnes conditions de marché actuelles et d'étendre significativement la maturité moyenne de sa dette.Le produit de l'émission sera utilisé pour les besoins généraux du Groupe.La dette à long terme du Groupe est notée BBB- par Standard & Poor's et Fitch Ratings.;positive
52;01/03/24 12:51;AC;Hôtellerie Restauration Tourisme;Accor: BlackRock dépasse les 5% du capital;La société BlackRock agissant pour le compte de clients et de fonds dont elle assure la gestion, a déclaré avoir franchi en hausse, le 28 février 2024, le seuil de 5% du capital de la société Accor et détenir, pour le compte desdits clients et fonds, 12 843 258 actions Accor représentant autant de droits de vote, soit 5,09% du capital et 4,01% des droits de vote de cette société.Ce franchissement de seuil résulte d'une augmentation du nombre d'actions Accor détenues à titre de collatéral.;positive
53;29/02/24 16:48;AC;Hôtellerie Restauration Tourisme;Accor: Berenberg relève son objectif de cours;Berenberg a annoncé jeudi avoir relevé de 41,2 à 45 euros son objectif de cours sur Accor, tout en restant à l'achat sur le titre.D'après l'analyste, le groupe français est bien placé pour profiter des moteurs de croissance structurels qui portent le secteur de l'hôtellerie sur le long terme, à savoir une contraction de l'offre de chambres disponibles appelée à soutenir une hausse du revenu par chambre (RevPAR) à moyen terme.De son point de vue, les résultats annuels publiés par l'entreprise sont venus renforcer sa confiance dans la valeur, tout comme l'annonce de rachats d'actions plus importants que prévu, une mesure qui pourrait s'inscrire dans le temps selon lui.'Avec son portefeuille bien diversifié, aussi bien en termes géographiques qu'en termes de gammes, nous nous attendons toujours à ce qu'Accor bénéficie d'une croissance au-dessus de celle du marché et réalise des progrès en vue de l'atteinte de ses objectifs de moyen terme', conclut-il.;positive
54;27/02/24 13:00;AC;Hôtellerie Restauration Tourisme;Accor: BlackRock repasse au-dessus des 5% du capital;La société BlackRock agissant pour le compte de clients et de fonds dont elle assure la gestion, a déclaré à l'AMF avoir franchi en hausse, le 23 février 2024, le seuil de 5% du capital de la société Accor et détenir, pour le compte desdits clients et fonds, 12 734 944 actions Accor représentant autant de droits de vote, soit 5,05% du capital et 3,98% des droits de vote de cette société.Ce franchissement de seuil résulte d'une acquisition d'actions Accor sur le marché et d'une augmentation du nombre d'actions Accor détenues à titre de collatéral.;positive
55;27/02/24 11:12;AC;Hôtellerie Restauration Tourisme;Accor: Deutsche Bank rehausse son objectif de cours;Deutsche Bank a annoncé mardi avoir relevé de 40 à 46 euros son objectif de cours sur Accor, tout en maintenant sa recommandation d'achat sur le titre.Dans une note de recherche diffusée dans la matinée, l'analyste évoque un groupe 'plus solide que perçu' et 'toujours plus séduisant' suite aux résultats annuels 2023 bien meilleurs que prévu publiés la semaine passée.Deutsche rappelle que le géant de l'hôtellerie a dévoilé un résultat opérationnel Ebitda record, au-delà du milliard d'euros, une performance largement au-dessus de la fourchette de 955 à 985 millions d'euros que le groupe s'était donné comme objectif et du consensus, qui s'était établi à 992 millions d'euros.Par ailleurs, le dividende va être rehaussé de 12,4%  à 1,18 euro l'action, ajoute l'intermédiaire, qui retient aussi le lancement d'un nouveau programme de rachat d'actions de 400 millions d'euros pour cette année.;positive
56;27/02/24 10:12;AC;Hôtellerie Restauration Tourisme;Accor: UBS relève sa recommandation;UBS relève sa recommandation sur Accor de 'neutre' à 'achat' avec un objectif de cours porté de 40,35 à 50 euros, une nouvelle cible qui recèle un potentiel de progression de 23% pour l'action de la chaine hôtelière française.'Nous sommes de plus en plus convaincus que la direction restera sur la bonne voie dans l'exécution de la stratégie annoncée en 2023', affirme le broker, pour qui le titre devrait probablement en être récompensé en Bourse.;positive
